code_commune_insee;nom_de_la_commune;code_postal;ligne_5;libelle_d_acheminement;coordonnees_gps
04063;CORBIERES EN PROVENCE;04220;;CORBIERES EN PROVENCE;43.760927778,5.745337356
04070;DIGNE LES BAINS;04000;LES DOURBES;DIGNE LES BAINS;44.090710201,6.235848586
04075;ENTREPIERRES;04200;VILHOSC;ENTREPIERRES;44.195957297,6.022176931
04097;LA JAVIE;04000;ESCLANGON;LA JAVIE;44.197120293,6.322251467
04107;MAJASTRES;04270;;MAJASTRES;43.8981506,6.283322118
04108;MALIJAI;04350;;MALIJAI;44.033998504,6.050637253
04109;MALLEFOUGASSE AUGES;04230;;MALLEFOUGASSE AUGES;44.076262718,5.898037403
04111;MANE;04300;;MANE;43.938652158,5.743060501
04112;MANOSQUE;04100;;MANOSQUE;43.835211125,5.791029867
04115;MEAILLES;04240;;MEAILLES;44.040316899,6.644790156
04122;MIRABEAU;04510;;MIRABEAU;44.056632875,6.080498968
04129;MONTJUSTIN;04110;;MONTJUSTIN;43.845410311,5.649476165
04132;MONTSALIER;04150;;MONTSALIER;44.030024944,5.595247296
04136;LA MURE ARGENS;04170;ARGENS;LA MURE ARGENS;44.016829213,6.53211105
04142;OPPEDETTE;04110;;OPPEDETTE;43.931181939,5.592598631
04145;PEIPIN;04200;;PEIPIN;44.141686042,5.94282764
04157;PUIMOISSON;04410;;PUIMOISSON;43.871351854,6.121544923
04158;QUINSON;04500;;QUINSON;43.708130947,6.022570063
04159;REDORTIERS;04150;;REDORTIERS;44.09782088,5.614304495
04164;REVEST ST MARTIN;04230;;REVEST ST MARTIN;44.019570544,5.823168031
04166;RIEZ;04500;;RIEZ;43.828104868,6.082981449
04167;LA ROBINE SUR GALABRE;04000;;LA ROBINE SUR GALABRE;44.192598994,6.230725886
04167;LA ROBINE SUR GALABRE;04000;LAMBERT;LA ROBINE SUR GALABRE;44.192598994,6.230725886
04167;LA ROBINE SUR GALABRE;04000;TANARON;LA ROBINE SUR GALABRE;44.192598994,6.230725886
04184;ST JURS;04410;;ST JURS;43.898767429,6.192879264
04186;ST LAURENT DU VERDON;04500;;ST LAURENT DU VERDON;43.72133856,6.068743021
04189;ST MARTIN DE BROMES;04800;;ST MARTIN DE BROMES;43.777138423,5.961427881
04190;ST MARTIN LES EAUX;04300;;ST MARTIN LES EAUX;43.8716154,5.741335785
04200;SALIGNAC;04290;;SALIGNAC;44.157860493,5.988662583
04202;SAUSSES;04320;;SAUSSES;44.012363629,6.779070227
04204;SENEZ;04330;;SENEZ;43.922554623,6.368099674
04207;SIGOYER;04200;;SIGOYER;44.322367447,5.961125378
04208;SIMIANE LA ROTONDE;04150;VALSAINTES;SIMIANE LA ROTONDE;43.983812399,5.562440077
04211;SOURRIBES;04290;;SOURRIBES;44.158626341,6.044877653
04217;THOARD;04380;;THOARD;44.147071311,6.124111742
04231;VALERNES;04200;;VALERNES;44.25188317,5.969257362
04245;VOLX;04130;;VOLX;43.871093244,5.831007048
05006;L ARGENTIERE LA BESSEE;05120;;L ARGENTIERE LA BESSEE;44.782070828,6.472010482
05008;ASPREMONT;05140;;ASPREMONT;44.493223136,5.720869788
05010;ASPRES SUR BUECH;05140;;ASPRES SUR BUECH;44.560462282,5.786094829
05018;LA BATIE VIEILLE;05000;;LA BATIE VIEILLE;44.5550657,6.15611446
05022;BREZIERS;05190;;BREZIERS;44.420980682,6.223550677
05023;BRIANCON;05100;;BRIANCON;44.899517292,6.649260634
05027;CERVIERES;05100;;CERVIERES;44.853314036,6.765254072
05039;AUBESSAGNE;05500;LES COSTES;AUBESSAGNE;44.7447241,6.029953568
05044;CREVOUX;05200;;CREVOUX;44.537628323,6.624869704
05058;FREISSINIERES;05310;;FREISSINIERES;44.736301444,6.460175701
05063;LA GRAVE;05320;;LA GRAVE;45.060075151,6.283652963
05066;LA HAUTE BEAUME;05140;;LA HAUTE BEAUME;44.568560384,5.62856726
05082;MONT DAUPHIN;05600;;MONT DAUPHIN;44.669061454,6.624662426
05093;NEVACHE;05100;;NEVACHE;45.044117938,6.598776794
05103;LE POET;05300;;LE POET;44.279225901,5.901443907
05104;POLIGNY;05500;;POLIGNY;44.685161511,6.034247237
05111;PUY SANIERES;05200;;PUY SANIERES;44.556521541,6.43679687
05114;REALLON;05160;;REALLON;44.610656103,6.361066429
05121;ROCHEBRUNE;05190;;ROCHEBRUNE;44.45210792,6.192158194
05124;LA ROCHETTE;05000;;LA ROCHETTE;44.593102898,6.149168756
05127;ROUSSET;05190;;ROUSSET;44.484860334,6.267224857
05131;ST AUBAN D OZE;05400;;ST AUBAN D OZE;44.487952961,5.848709597
05132;ST BONNET EN CHAMPSAUR;05500;BENEVENT ET CHARBILLAC;ST BONNET EN CHAMPSAUR;44.697641252,6.099255379
05136;ST CREPIN;05600;;ST CREPIN;44.724680582,6.635500617
05139;LE DEVOLUY;05250;AGNIERES EN DEVOLUY;LE DEVOLUY;44.684793407,5.890858686
05148;ST LAURENT DU CROS;05500;;ST LAURENT DU CROS;44.634191325,6.10904639
05152;ST MAURICE EN VALGODEMARD;05800;;ST MAURICE EN VALGODEMARD;44.798496053,6.112547256
05157;ST VERAN;05350;;ST VERAN;44.684299835,6.890117189
05164;SAVINES LE LAC;05160;;SAVINES LE LAC;44.526733793,6.394528554
05172;TRESCLEOUX;05700;;TRESCLEOUX;44.354959456,5.718556716
05173;UPAIX;05300;;UPAIX;44.320001015,5.88302729
05178;VENTAVON;05300;;VENTAVON;44.385297939,5.888677289
06006;ASPREMONT;06790;;ASPREMONT;43.775843156,7.244763165
06008;AUVARE;06260;;AUVARE;44.006897162,6.915237642
06012;BEAUSOLEIL;06240;;BEAUSOLEIL;43.747692843,7.421685673
06016;BEUIL;06470;;BEUIL;44.108478227,6.972218344
06018;BIOT;06410;;BIOT;43.628007144,7.08335122
06021;BONSON;06830;;BONSON;43.862030734,7.182702004
06022;BOUYON;06510;;BOUYON;43.825429432,7.126048104
06024;BRIANCONNET;06850;;BRIANCONNET;43.865150751,6.745082195
06032;CAP D AIL;06320;;CAP D AIL;43.72539042,7.401098833
06038;CHATEAUNEUF GRASSE;06740;;CHATEAUNEUF GRASSE;43.663657239,6.970601427
06045;COLLONGUES;06910;;COLLONGUES;43.893331387,6.863788356
06047;CONSEGUDES;06510;;CONSEGUDES;43.840773571,7.044982232
06048;CONTES;06390;;CONTES;43.809015431,7.324343911
06056;ENTRAUNES;06470;;ENTRAUNES;44.21459724,6.762868362
06061;LES FERRES;06510;;LES FERRES;43.842426135,7.093460901
06062;FONTAN;06540;;FONTAN;44.021835341,7.544621929
06068;GOURDON;06620;;GOURDON;43.724344554,6.963690819
06069;GRASSE;06130;PLASCASSIER;GRASSE;43.655947795,6.931948216
06073;ISOLA;06420;;ISOLA;44.187513052,7.074938673
06075;LEVENS;06670;;LEVENS;43.850270722,7.240062794
06077;LUCERAM;06440;;LUCERAM;43.901066039,7.352197638
06078;MALAUSSENE;06710;;MALAUSSENE;43.915440714,7.141271688
06089;OPIO;06650;;OPIO;43.657884088,7.008292211
06091;PEILLE;06440;LA GRAVE DE PEILLE;PEILLE;43.806648629,7.411504042
06094;PEONE;06470;;PEONE;44.129970497,6.92137539
06100;REVEST LES ROCHES;06830;;REVEST LES ROCHES;43.883760226,7.167898923
06106;ROQUESTERON;06910;;ROQUESTERON;43.867789838,7.024253733
06109;LA ROQUETTE SUR VAR;06670;;LA ROQUETTE SUR VAR;43.833121283,7.204796893
06115;ST ANTONIN;06260;;ST ANTONIN;43.908100267,6.976151704
06117;ST BLAISE;06670;;ST BLAISE;43.813405911,7.231036162
06121;ST JEAN CAP FERRAT;06230;;ST JEAN CAP FERRAT;43.687081116,7.330302516
06128;ST PAUL DE VENCE;06570;;ST PAUL DE VENCE;43.694850951,7.121052961
06136;SOSPEL;06380;;SOSPEL;43.884291324,7.447606672
06137;SPERACEDES;06530;;SPERACEDES;43.653267473,6.857465781
06138;THEOULE SUR MER;06590;;THEOULE SUR MER;43.498528479,6.92979396
06139;THIERY;06710;;THIERY;43.974208717,7.042552901
06151;UTELLE;06450;ST JEAN LA RIVIERE;UTELLE;43.927546341,7.238821475
06152;VALBONNE;06560;SOPHIA ANTIPOLIS;VALBONNE;43.628057549,7.029318403
06154;VALDEROURE;06750;;VALDEROURE;43.793892178,6.708554371
06156;VENANSON;06450;;VENANSON;44.041650523,7.238730977
06157;VENCE;06140;;VENCE;43.738599753,7.10175145
06158;VILLARS SUR VAR;06710;;VILLARS SUR VAR;43.951355877,7.079983518
06159;VILLEFRANCHE SUR MER;06230;;VILLEFRANCHE SUR MER;43.711978375,7.320874238
06162;LA BRIGUE;06430;;LA BRIGUE;44.071691811,7.651378687
07008;ALISSAS;07210;;ALISSAS;44.706875383,4.623882131
07015;ARRAS SUR RHONE;07370;;ARRAS SUR RHONE;45.143577486,4.803678022
07035;BOFFRES;07440;;BOFFRES;44.919768468,4.695668588
07051;CHAMPAGNE;07340;;CHAMPAGNE;45.276975967,4.799148725
07055;CHARMES SUR RHONE;07800;;CHARMES SUR RHONE;44.867072026,4.833611493
07058;CHASSIERS;07110;;CHASSIERS;44.566071049,4.301942115
07060;CHATEAUNEUF DE VERNOUX;07240;;CHATEAUNEUF DE VERNOUX;44.924651746,4.642344359
07062;CHAZEAUX;07110;;CHAZEAUX;44.595318348,4.298677117
07070;CORNAS;07130;;CORNAS;44.965893212,4.841157717
07072;COUX;07000;;COUX;44.743230369,4.622473789
07073;LE CRESTET;07270;;LE CRESTET;45.009965643,4.638956907
07077;DARBRES;07170;;DARBRES;44.659793314,4.515767253
07082;DORNAS;07160;;DORNAS;44.851597834,4.357764189
07089;FELINES;07340;;FELINES;45.315923132,4.727147421
07102;GUILHERAND GRANGES;07500;;GUILHERAND GRANGES;44.930460306,4.865626546
07103;ST JULIEN D INTRES;07310;INTRES;ST JULIEN D INTRES;44.977820295,4.34516355
07105;ISSANLAS;07510;;ISSANLAS;44.766865423,4.015073393
07105;ISSANLAS;07660;;ISSANLAS;44.766865423,4.015073393
07106;ISSARLES;07470;;ISSARLES;44.852369328,4.053733217
07107;JAUJAC;07380;;JAUJAC;44.62946858,4.237693475
07110;JOYEUSE;07260;;JOYEUSE;44.470720575,4.247372377
07111;JUVINAS;07600;;JUVINAS;44.704580873,4.30761117
07119;LE LAC D ISSARLES;07470;;LE LAC D ISSARLES;44.823138406,4.074786155
07122;LACHAPELLE SOUS AUBENAS;07200;;LACHAPELLE SOUS AUBENAS;44.562233615,4.35888089
07132;LARGENTIERE;07110;;LARGENTIERE;44.533435177,4.301173733
07150;MARIAC;07160;;MARIAC;44.885755486,4.353058652
07155;MERCUER;07200;;MERCUER;44.626281637,4.350065625
07163;MONTSELGUES;07140;;MONTSELGUES;44.533398573,4.003739641
07171;PAYZAC;07230;;PAYZAC;44.455172602,4.149312183
07178;PONT DE LABEAUME;07380;;PONT DE LABEAUME;44.665829049,4.297473584
07186;PRIVAS;07000;;PRIVAS;44.722434276,4.594124449
07190;ROCHECOLOMBE;07200;;ROCHECOLOMBE;44.51877278,4.448619349
07196;ROCLES;07110;;ROCLES;44.568283822,4.207891882
07198;ROMPON;07250;;ROMPON;44.779024709,4.730260474
07204;ST AGREVE;07320;;ST AGREVE;45.005421601,4.413100047
07212;ST ANDRE EN VIVARAIS;07690;;ST ANDRE EN VIVARAIS;45.116949249,4.409136765
07216;ST BARTHELEMY GROZON;07270;;ST BARTHELEMY GROZON;44.959741683,4.648912751
07217;ST BARTHELEMY LE PLAIN;07300;;ST BARTHELEMY LE PLAIN;45.045204512,4.743487083
07222;ST CIERGE SOUS LE CHEYLARD;07160;;ST CIERGE SOUS LE CHEYLARD;44.926511605,4.453931301
07227;ST CYR;07430;;ST CYR;45.249288013,4.73681701
07238;ST GENEST DE BEAUZON;07230;;ST GENEST DE BEAUZON;44.444700104,4.188158059
07242;ST GINEYS EN COIRON;07580;;ST GINEYS EN COIRON;44.633226799,4.539500594
07244;ST JEAN CHAMBRE;07240;;ST JEAN CHAMBRE;44.908164081,4.561279318
07247;ST JEAN LE CENTENIER;07580;;ST JEAN LE CENTENIER;44.587507211,4.537782938
07249;ST JEURE D ANDAURE;07320;;ST JEURE D ANDAURE;45.047972999,4.463855903
07259;ST JUST D ARDECHE;07700;;ST JUST D ARDECHE;44.293724442,4.624980633
07262;ST LAURENT BAINS LAVAL D AURELLE;07590;LAVAL D AURELLE;ST LAURENT BAINS LAVAL D AURELLE;44.591118666,3.961987365
07265;ST MARCEL LES ANNONAY;07100;;ST MARCEL LES ANNONAY;45.2886497,4.629391603
07268;ST MARTIN D ARDECHE;07700;;ST MARTIN D ARDECHE;44.30634084,4.573512393
07272;ST MAURICE D ARDECHE;07200;;ST MAURICE D ARDECHE;44.518874945,4.405530109
07284;ST PIERRE ST JEAN;07140;ST JEAN DE POURCHARESSE;ST PIERRE ST JEAN;44.48245206,4.101861085
07286;ST PIERREVILLE;07190;;ST PIERREVILLE;44.818862746,4.481469211
07301;ST VICTOR;07410;;ST VICTOR;45.099408944,4.688022462
07308;SARRAS;07370;;SARRAS;45.187314101,4.784873884
07321;THORRENC;07340;;THORRENC;45.233961242,4.759377121
07332;VALVIGNERES;07400;;VALVIGNERES;44.500468143,4.561503012
07333;VANOSC;07690;;VANOSC;45.224312426,4.534674337
07334;LES VANS;07140;;LES VANS;44.392227568,4.114704212
07336;VERNON;07260;;VERNON;44.506108059,4.225804853
07345;VION;07610;;VION;45.111721672,4.798829184
08003;AIGLEMONT;08090;;AIGLEMONT;49.789846274,4.769994691
08006;ALLAND HUY ET SAUSSEUIL;08130;;ALLAND HUY ET SAUSSEUIL;49.512260939,4.549472452
08010;AMBLY FLEURY;08130;;AMBLY FLEURY;49.488795424,4.489050609
08015;ANTHENY;08260;;ANTHENY;49.844495624,4.304875712
08016;AOUSTE;08290;;AOUSTE;49.795707673,4.313359522
08018;ARDEUIL ET MONTFAUXELLES;08400;;ARDEUIL ET MONTFAUXELLES;49.267750939,4.70497699
08023;ARTAISE LE VIVIER;08390;;ARTAISE LE VIVIER;49.571842193,4.892941488
08028;AUBRIVES;08320;;AUBRIVES;50.087992721,4.766863717
08043;BALAN;08200;;BALAN;49.689512559,4.963732404
08048;BARBY;08300;;BARBY;49.525144055,4.315073744
08052;BAYONVILLE;08240;;BAYONVILLE;49.396579203,5.011205414
08057;BELLEVILLE ET CHATILLON SUR BAR;08240;;BELLEVILLE ET CHATILLON SUR BAR;49.466090226,4.816965871
08058;BELVAL;08090;;BELVAL;49.77328665,4.638001443
08060;BERGNICOURT;08300;;BERGNICOURT;49.420728933,4.246909307
08061;LA BERLIERE;08240;;LA BERLIERE;49.526579392,4.937349774
08064;BIERMES;08300;;BIERMES;49.477007745,4.384684232
08066;BIGNICOURT;08310;;BIGNICOURT;49.390168241,4.421938306
08083;BREVILLY;08140;;BREVILLY;49.658930004,5.079179487
08085;BRIEULLES SUR BAR;08240;;BRIEULLES SUR BAR;49.481124425,4.861823089
08087;BROGNON;08380;;BROGNON;49.933027576,4.281277326
08088;BULSON;08450;;BULSON;49.629271257,4.91448857
08089;BUZANCY;08240;;BUZANCY;49.418397773,4.973837126
08090;CARIGNAN;08110;WE;CARIGNAN;49.638559301,5.171590495
08092;CAUROY;08310;;CAUROY;49.351621342,4.459503492
08099;CHAMPIGNEUL SUR VENCE;08430;;CHAMPIGNEUL SUR VENCE;49.704651895,4.663592182
08100;CHAMPLIN;08260;;CHAMPLIN;49.834463994,4.325867417
08115;CHEMERY CHEHERY;08450;CONNAGE;CHEMERY CHEHERY;49.617410686,4.869503044
08120;CHEVIERES;08250;;CHEVIERES;49.323156153,4.893253977
08121;CHILLY;08260;;CHILLY;49.841732653,4.47094666
08125;CLIRON;08090;;CLIRON;49.809213853,4.61177918
08134;COULOMMES ET MARQUENY;08130;;COULOMMES ET MARQUENY;49.429698764,4.574300489
08135;LA CROIX AUX BOIS;08400;;LA CROIX AUX BOIS;49.405360028,4.789505257
08139;DEVILLE;08800;;DEVILLE;49.874874854,4.693589407
08145;DOUZY;08140;MAIRY;DOUZY;49.663170003,5.04152484
08148;L ECAILLE;08300;;L ECAILLE;49.409626681,4.209350696
08155;ETALLE;08260;;ETALLE;49.852872455,4.446029074
08158;ETREPIGNY;08160;;ETREPIGNY;49.686633591,4.749111018
08160;EVIGNY;08090;;EVIGNY;49.727694191,4.675768547
08166;FEPIN;08170;;FEPIN;50.022534746,4.707047213
08169;FLAIGNES HAVYS;08260;;FLAIGNES HAVYS;49.819025247,4.399580729
08173;FLIZE;08160;BOUTANCOURT;FLIZE;49.669128822,4.741989381
08175;FOISCHES;08600;;FOISCHES;50.129296313,4.774248077
08179;FRANCHEVAL;08140;;FRANCHEVAL;49.721015801,5.075971156
08184;FROMY;08370;;FROMY;49.601474651,5.256638527
08189;GIRONDELLE;08260;FOULZY;GIRONDELLE;49.85225908,4.38636173
08191;GIVONNE;08200;;GIVONNE;49.733025451,4.997257354
08205;HAGNICOURT;08430;;HAGNICOURT;49.611216709,4.585110878
08207;HAM SUR MEUSE;08600;;HAM SUR MEUSE;50.086338333,4.779453119
08209;HANNOGNE ST MARTIN;08160;;HANNOGNE ST MARTIN;49.673206879,4.828535565
08234;INAUMONT;08300;;INAUMONT;49.56325834,4.318448371
08235;ISSANCOURT ET RUMEL;08440;;ISSANCOURT ET RUMEL;49.756544894,4.827219031
08242;LAIFOUR;08800;;LAIFOUR;49.902790977,4.695570389
08248;LAUNOIS SUR VENCE;08430;;LAUNOIS SUR VENCE;49.66447697,4.526891655
08249;LAVAL MORENCY;08150;;LAVAL MORENCY;49.82997717,4.49439533
08263;LUMES;08440;;LUMES;49.735092056,4.786897438
08264;MACHAULT;08310;;MACHAULT;49.353429073,4.507678181
08271;MANRE;08400;;MANRE;49.256450376,4.655140024
08276;MARGUT;08370;;MARGUT;49.580630133,5.271560025
08287;MENIL LEPINOIS;08310;;MENIL LEPINOIS;49.374614726,4.287220348
08289;MESSINCOURT;08110;;MESSINCOURT;49.691562498,5.15280352
08300;LE MONT DIEU;08390;;LE MONT DIEU;49.549272684,4.860048011
08301;MONTGON;08390;;MONTGON;49.512671245,4.719072954
08303;MONTHOIS;08400;;MONTHOIS;49.309350999,4.703693701
08306;MONT LAURENT;08130;;MONT LAURENT;49.463955157,4.478128469
08308;MONT ST MARTIN;08400;;MONT ST MARTIN;49.33231408,4.641365744
08319;NEUVILLE LEZ BEAULIEU;08380;;NEUVILLE LEZ BEAULIEU;49.906248442,4.352729872
08321;NEUVILLE DAY;08130;;NEUVILLE DAY;49.500340998,4.691771742
08323;LA NEUVILLE LES WASIGNY;08270;;LA NEUVILLE LES WASIGNY;49.647201694,4.359967331
08326;NOUART;08240;;NOUART;49.450466057,5.055375174
08330;NOVY CHEVRIERES;08300;;NOVY CHEVRIERES;49.54640285,4.441874527
08341;POIX TERRON;08430;;POIX TERRON;49.644261805,4.65252159
08344;PREZ;08290;;PREZ;49.80159144,4.361673156
08350;QUATRE CHAMPS;08400;;QUATRE CHAMPS;49.4459063,4.776950689
08352;RAILLICOURT;08430;;RAILLICOURT;49.652590325,4.591295922
08360;RENNEVILLE;08220;;RENNEVILLE;49.65069888,4.135887706
08363;REVIN;08500;;REVIN;49.934423689,4.692078492
08366;ROCQUIGNY;08220;LA HARDOYE;ROCQUIGNY;49.699994089,4.247565319
08367;ROCROI;08230;HONGREAU;ROCROI;49.931624443,4.558484752
08368;ROIZY;08190;;ROIZY;49.426334471,4.185209195
08373;RUMIGNY;08290;;RUMIGNY;49.804429556,4.270885512
08379;ST ETIENNE A ARNES;08310;;ST ETIENNE A ARNES;49.307876022,4.510683322
08380;ST FERGEUX;08360;;ST FERGEUX;49.573230304,4.201099291
08383;ST JUVIN;08250;;ST JUVIN;49.337354639,4.953298709
08388;ST MARCEAU;08160;;ST MARCEAU;49.70666177,4.719985639
08390;STE MARIE;08400;;STE MARIE;49.371588958,4.671258267
08392;ST MOREL;08400;;ST MOREL;49.338803272,4.698018758
08399;SAPOGNE SUR MARCHE;08370;;SAPOGNE SUR MARCHE;49.598442594,5.314275379
08401;SAULCES CHAMPENOISES;08130;;SAULCES CHAMPENOISES;49.446723699,4.504298625
08405;SAUVILLE;08390;;SAUVILLE;49.550945074,4.78717542
08411;SEMUY;08130;;SEMUY;49.495835827,4.663121817
08413;SERAINCOURT;08220;;SERAINCOURT;49.622200095,4.187125185
08416;SEUIL;08300;;SEUIL;49.47428736,4.452259725
08419;SIGNY L ABBAYE;08460;;SIGNY L ABBAYE;49.703218325,4.404388719
08419;SIGNY L ABBAYE;08460;LIBRECY;SIGNY L ABBAYE;49.703218325,4.404388719
08424;SOMMAUTHE;08240;;SOMMAUTHE;49.502534133,4.986544668
08430;STONNE;08390;;STONNE;49.549378922,4.922633585
08433;SUZANNE;08130;;SUZANNE;49.519188377,4.639000766
08437;TAILLY;08240;BARRICOURT;TAILLY;49.40748878,5.06855392
08460;TREMBLOIS LES ROCROI;08150;;TREMBLOIS LES ROCROI;49.844964848,4.500137157
08461;VANDY;08400;;VANDY;49.440703557,4.717054053
08464;VAUX LES MOURON;08250;;VAUX LES MOURON;49.297887709,4.785113499
08466;VAUX LES MOUZON;08210;;VAUX LES MOUZON;49.603890382,5.136484012
08467;VAUX MONTREUIL;08270;;VAUX MONTREUIL;49.584098119,4.555839457
08468;VAUX VILLAINE;08150;;VAUX VILLAINE;49.768344974,4.473105653
08473;VIEUX LES ASFELD;08190;;VIEUX LES ASFELD;49.451103808,4.105855565
08477;VILLERS DEVANT MOUZON;08210;;VILLERS DEVANT MOUZON;49.626832405,5.017408719
08485;VILLY;08370;;VILLY;49.59418557,5.220817625
08487;VIREUX WALLERAND;08320;;VIREUX WALLERAND;50.056858492,4.747277405
08496;WAGNON;08270;;WAGNON;49.646883888,4.446103773
08498;WARNECOURT;08090;;WARNECOURT;49.732534795,4.655996046
08499;WASIGNY;08270;;WASIGNY;49.628255902,4.357955903
08503;YVERNAUMONT;08430;;YVERNAUMONT;49.675097047,4.662778147
09008;ALOS;09200;;ALOS;42.897888566,1.129211246
09015;ARIGNAC;09400;;ARIGNAC;42.87585768,1.595543477
09020;ARTIGUES;09460;;ARTIGUES;42.689846976,2.037910827
09029;AULUS LES BAINS;09140;;AULUS LES BAINS;42.766542296,1.355768892
09034;BALACET;09800;;BALACET;42.887117793,0.98278804
09039;LA BASTIDE DE BOUSIGNAC;09500;;LA BASTIDE DE BOUSIGNAC;43.058173549,1.884852447
09042;LA BASTIDE DE SEROU;09240;;LA BASTIDE DE SEROU;43.024895448,1.392649757
09043;LA BASTIDE SUR L HERS;09600;;LA BASTIDE SUR L HERS;42.950959843,1.89986243
09048;BELLOC;09600;;BELLOC;43.00739017,1.933669882
09051;BENAIX;09300;;BENAIX;42.895305448,1.850852879
09055;BETHMALE;09800;;BETHMALE;42.853965958,1.07673861
09062;BORDES UCHENTEIN;09800;LES BORDES SUR LEZ;BORDES UCHENTEIN;42.837369269,1.032045893
09067;BRIE;09700;;BRIE;43.206824744,1.517381142
09073;CAMARADE;09290;;CAMARADE;43.069587717,1.277445001
09074;CAMON;09500;;CAMON;43.021739562,1.962204382
09078;CARCANIERES;09460;;CARCANIERES;42.707804729,2.123895517
09089;CAZALS DES BAYLES;09500;;CAZALS DES BAYLES;43.092880528,1.939678458
09094;CERIZOLS;09230;;CERIZOLS;43.119836867,1.067612925
09096;CHATEAU VERDUN;09310;;CHATEAU VERDUN;42.781483366,1.677300872
09108;DURBAN SUR ARIZE;09240;;DURBAN SUR ARIZE;43.020687654,1.346599809
09113;ERCE;09140;;ERCE;42.834027643,1.303103183
09120;FABAS;09230;;FABAS;43.119633155,1.114410312
09121;FERRIERES SUR ARIEGE;09000;;FERRIERES SUR ARIEGE;42.938577821,1.607357091
09136;GOURBIT;09400;;GOURBIT;42.828369828,1.515778968
09140;IGNAUX;09110;;IGNAUX;42.742462948,1.845864162
09148;LACAVE;09160;;LACAVE;43.046604919,1.013144563
09153;LAPENNE;09500;;LAPENNE;43.144695607,1.775588124
09177;MADIERE;09100;;MADIERE;43.10934467,1.510879832
09179;MALLEON;09120;;MALLEON;43.032471763,1.715243828
09189;MERENS LES VALS;09110;;MERENS LES VALS;42.628067275,1.83463607
09193;MIJANES;09460;;MIJANES;42.709942567,2.011711109
09203;MONTELS;09240;;MONTELS;43.006156698,1.469856907
09208;MONTGAUCH;09160;;MONTGAUCH;42.994497654,1.072829352
09213;MOULIN NEUF;09500;;MOULIN NEUF;43.071591269,1.947982425
09220;ORLU;09110;;ORLU;42.65822095,1.936806694
09223;OUST;09140;;OUST;42.860456122,1.234528185
09224;PAILHES;09130;;PAILHES;43.100014466,1.446946214
09226;PECH;09310;;PECH;42.762865325,1.688212703
09228;PERLES ET CASTELET;09110;;PERLES ET CASTELET;42.717801584,1.774113704
09229;LE PEYRAT;09600;;LE PEYRAT;42.955607873,1.927532894
09237;LE PUCH;09460;;LE PUCH;42.721185069,2.099548084
09239;QUERIGUT;09460;;QUERIGUT;42.683698976,2.114010639
09240;QUIE;09400;;QUIE;42.842828429,1.590191263
09245;RIEUX DE PELLEPORT;09120;;RIEUX DE PELLEPORT;43.058082174,1.600010546
09256;ST BAUZEIL;09120;;ST BAUZEIL;43.082086979,1.581155834
09257;STE CROIX VOLVESTRE;09230;;STE CROIX VOLVESTRE;43.119677472,1.171488909
09272;ST PAUL DE JARRAT;09000;;ST PAUL DE JARRAT;42.895882741,1.672020733
09274;ST QUENTIN LA TOUR;09500;;ST QUENTIN LA TOUR;43.031167879,1.906532446
09277;ST YBARS;09210;;ST YBARS;43.242347625,1.398586831
09287;SENCONAC;09250;;SENCONAC;42.809970127,1.717952023
09291;SENTENAC D OUST;09140;;SENTENAC D OUST;42.866026477,1.140172102
09293;SERRES SUR ARGET;09000;;SERRES SUR ARGET;42.970144573,1.504552834
09298;SORGEAT;09110;;SORGEAT;42.744221971,1.888220651
09299;SOUEIX ROGALLE;09140;ROGALLE;SOUEIX ROGALLE;42.896652507,1.19438246
09303;SURBA;09400;;SURBA;42.860044048,1.582078092
09304;SUZAN;09240;;SUZAN;43.029361655,1.434773496
09306;TARASCON SUR ARIEGE;09400;;TARASCON SUR ARIEGE;42.843958503,1.612421236
09308;TAURIGNAN VIEUX;09190;;TAURIGNAN VIEUX;43.043955601,1.114411835
09322;USTOU;09140;;USTOU;42.773923865,1.262944348
09334;VAL DE SOS;09220;GOULIER;VAL DE SOS;42.782560518,1.478353061
09339;VILLENEUVE DU PAREAGE;09100;;VILLENEUVE DU PAREAGE;43.158722952,1.642707211
09341;VIVIES;09500;;VIVIES;43.0611608,1.779476523
10003;AIX VILLEMAUR PALIS;10160;AIX EN OTHE;AIX VILLEMAUR PALIS;48.22692236,3.745810669
10013;ASSENAY;10320;;ASSENAY;48.179104318,4.066291423
10015;AUBETERRE;10150;;AUBETERRE;48.42255725,4.107741981
10019;VAL D AUZON;10220;;VAL D AUZON;48.400032262,4.359957586
10021;AVANT LES RAMERUPT;10240;;AVANT LES RAMERUPT;48.44848717,4.259305259
10022;AVIREY LINGEY;10340;;AVIREY LINGEY;48.027978301,4.296958202
10034;BAR SUR SEINE;10110;;BAR SUR SEINE;48.113354358,4.378933349
10035;BAYEL;10310;;BAYEL;48.1922308,4.790864127
10042;BERULLE;10160;;BERULLE;48.170866988,3.671826829
10044;BETIGNICOURT;10500;;BETIGNICOURT;48.449529981,4.454926439
10045;BEUREY;10140;;BEUREY;48.175732747,4.473246577
10046;BLAINCOURT SUR AUBE;10500;;BLAINCOURT SUR AUBE;48.381580447,4.452507368
10047;BLIGNICOURT;10500;;BLIGNICOURT;48.453461614,4.540522204
10051;BOUILLY;10320;;BOUILLY;48.186381708,3.991696353
